date,unemployment,inflation,misery_index,recession
1991-09-01,6.9,3.396226415094339,10.296226415094338,0.0
1991-10-01,7.0,2.8485757121439192,9.84857571214392,0.0
1991-11-01,7.0,3.0665669409125185,10.06656694091252,0.0
1991-12-01,7.3,2.980625931445613,10.280625931445613,0.0
1992-01-01,7.3,2.672605790645899,9.972605790645899,0.0
1992-02-01,7.4,2.8189910979228294,10.21899109792283,0.0
1992-03-01,7.4,3.189910979228472,10.589910979228472,0.0
1992-04-01,7.4,3.1828275351591495,10.58282753515915,0.0
1992-05-01,7.6,3.0235988200590036,10.623598820059003,0.0
1992-06-01,7.8,3.0147058823529305,10.81470588235293,0.0
1992-07-01,7.7,3.1571218795888534,10.857121879588853,0.0
1992-08-01,7.6,3.0746705710102518,10.674670571010251,0.0
1992-09-01,7.6,2.9927007299270114,10.59270072992701,0.0
1992-10-01,7.3,3.279883381924198,10.579883381924198,0.0
1992-11-01,7.4,3.1204644412191396,10.52046444121914,0.0
1992-12-01,7.4,2.966714905933454,10.366714905933454,0.0
1993-01-01,7.3,3.2537960954446943,10.553796095444694,0.0
1993-02-01,7.1,3.2467532467532534,10.346753246753252,0.0
1993-03-01,7.0,3.0194104960460155,10.019410496046016,0.0
1993-04-01,7.1,3.1563845050215145,10.256384505021515,0.0
1993-05-01,7.1,3.2211882605583497,10.32118826055835,0.0
1993-06-01,7.0,2.9978586723768963,9.997858672376896,0.0
1993-07-01,6.9,2.8469750889679624,9.746975088967963,0.0
1993-08-01,6.8,2.840909090909083,9.640909090909084,0.0
1993-09-01,6.7,2.7639971651311157,9.463997165131115,0.0
1993-10-01,6.8,2.752293577981657,9.552293577981658,0.0
1993-11-01,6.6,2.7445460942997935,9.344546094299794,0.0
1993-12-01,6.5,2.8109627547435068,9.310962754743507,0.0
1994-01-01,6.6,2.450980392156854,9.050980392156854,0.0
1994-02-01,6.6,2.515723270440251,9.11572327044025,0.0
1994-03-01,6.5,2.6517794836008246,9.151779483600825,0.0
1994-04-01,6.4,2.364394993045882,8.764394993045883,0.0
1994-05-01,6.1,2.288488210818307,8.388488210818306,0.0
1994-06-01,6.1,2.494802494802495,8.594802494802494,0.0
1994-07-01,6.1,2.69896193771626,8.79896193771626,0.0
1994-08-01,6.0,2.900552486187835,8.900552486187834,0.0
1994-09-01,5.9,2.965517241379323,8.865517241379322,0.0
1994-10-01,5.8,2.609890109890123,8.409890109890123,0.0
1994-11-01,5.6,2.602739726027403,8.202739726027403,0.0
1994-12-01,5.5,2.597402597402576,8.097402597402576,0.0
1995-01-01,5.6,2.8708133971291794,8.470813397129179,0.0
1995-02-01,5.4,2.862985685071595,8.262985685071595,0.0
1995-03-01,5.4,2.7872195785180187,8.187219578518018,0.0
1995-04-01,5.8,3.125000000000022,8.925000000000022,0.0
1995-05-01,5.6,3.1186440677966054,8.718644067796605,0.0
1995-06-01,5.6,3.0425963488843744,8.642596348884375,0.0
1995-07-01,5.7,2.8301886792452713,8.53018867924527,0.0
1995-08-01,5.7,2.6174496644295386,8.317449664429539,0.0
1995-09-01,5.6,2.54521098459477,8.145210984594769,0.0
1995-10-01,5.5,2.7443105756358666,8.244310575635867,0.0
1995-11-01,5.6,2.603471295060067,8.203471295060066,0.0
1995-12-01,5.6,2.5316455696202667,8.131645569620266,0.0
1996-01-01,5.6,2.7906976744185963,8.390697674418597,0.0
1996-02-01,5.5,2.717031146454607,8.217031146454607,0.0
1996-03-01,5.5,2.8439153439153486,8.343915343915349,0.0
1996-04-01,5.6,2.832674571805005,8.432674571805006,0.0
1996-05-01,5.6,2.827087442472065,8.427087442472065,0.0
1996-06-01,5.3,2.8215223097112663,8.121522309711267,0.0
1996-07-01,5.5,2.8833551769331667,8.383355176933167,0.0
1996-08-01,5.1,2.8122956180510084,7.912295618051008,0.0
1996-09-01,5.2,3.0045721750489918,8.204572175048991,0.0
1996-10-01,5.2,3.0618892508143203,8.26188925081432,0.0
1996-11-01,5.4,3.2530904359141077,8.653090435914109,0.0
1996-12-01,5.4,3.378817413905133,8.778817413905134,0.0
1997-01-01,5.3,3.0381383322559907,8.33813833225599,0.0
1997-02-01,5.2,3.0322580645161246,8.232258064516124,0.0
1997-03-01,5.2,2.7652733118971096,7.96527331189711,0.0
1997-04-01,5.1,2.434336963484962,7.534336963484962,0.0
1997-05-01,4.9,2.237851662404089,7.137851662404089,0.0
1997-06-01,5.0,2.233567326100827,7.233567326100827,0.0
1997-07-01,4.9,2.165605095541401,7.065605095541401,0.0
1997-08-01,4.8,2.2900763358778775,7.090076335877877,0.0
1997-09-01,4.9,2.21940393151554,7.11940393151554,0.0
1997-10-01,4.7,2.0859671302149163,6.7859671302149165,0.0
1997-11-01,4.6,1.8903591682419618,6.4903591682419615,0.0
1997-12-01,4.7,1.6970458830924073,6.3970458830924075,0.0
1998-01-01,4.6,1.6311166875784044,6.231116687578404,0.0
1998-02-01,4.6,1.440200375704448,6.040200375704448,0.0
1998-03-01,4.7,1.3767209011263937,6.076720901126394,0.0
1998-04-01,4.3,1.4383989993745905,5.73839899937459,0.0
1998-05-01,4.4,1.6885553470919357,6.088555347091936,0.0
1998-06-01,4.5,1.6229712858926382,6.122971285892638,0.0
1998-07-01,4.5,1.74563591022443,6.24563591022443,0.0
1998-08-01,4.5,1.6169154228855787,6.116915422885579,0.0
1998-09-01,4.6,1.4267990074441794,6.026799007444179,0.0
1998-10-01,4.5,1.4860681114551078,5.986068111455108,0.0
1998-11-01,4.4,1.4842300556586308,5.884230055658631,0.0
1998-12-01,4.4,1.606922126081578,6.006922126081578,0.0
1999-01-01,4.3,1.6666666666666607,5.966666666666661,0.0
1999-02-01,4.4,1.6666666666666607,6.066666666666661,0.0
1999-03-01,4.2,1.7283950617283939,5.928395061728394,0.0
1999-04-01,4.3,2.281134401972884,6.581134401972884,0.0
1999-05-01,4.2,2.091020910209096,6.291020910209096,0.0
1999-06-01,4.3,1.9656019656019597,6.2656019656019595,0.0
1999-07-01,4.3,2.1446078431372584,6.444607843137258,0.0
1999-08-01,4.2,2.2643818849449104,6.464381884944911,0.0
1999-09-01,4.2,2.629969418960254,6.829969418960254,0.0
1999-10-01,4.1,2.56253813300793,6.66253813300793,0.0
1999-11-01,4.1,2.6203534430225606,6.72035344302256,0.0
1999-12-01,4.0,2.676399026763998,6.676399026763998,0.0
2000-01-01,4.0,2.792956891317555,6.792956891317555,0.0
2000-02-01,4.1,3.2179720704310855,7.317972070431085,0.0
2000-03-01,4.0,3.762135922330101,7.762135922330101,0.0
2000-04-01,3.8,3.013863773357439,6.813863773357439,0.0
2000-05-01,4.0,3.1325301204819134,7.132530120481913,0.0
2000-06-01,4.0,3.7349397590361377,7.734939759036138,0.0
2000-07-01,4.0,3.5992801439711952,7.599280143971195,0.0
2000-08-01,4.1,3.3512866546977715,7.451286654697771,0.0
2000-09-01,3.9,3.45649582836709,7.356495828367089,0.0
2000-10-01,3.9,3.4503271861986873,7.350327186198687,0.0
2000-11-01,3.9,3.444180522565321,7.3441805225653205,0.0
2000-12-01,3.9,3.4360189573459543,7.336018957345955,0.0
2001-01-01,4.2,3.7212049616065945,7.921204961606595,0.0
2001-02-01,4.2,3.529411764705892,7.729411764705892,0.0
2001-03-01,4.3,2.9824561403508643,7.282456140350864,0.0
2001-04-01,4.4,3.2182562902282053,7.618256290228206,1.0
2001-05-01,4.3,3.5630841121495394,7.863084112149539,1.0
2001-06-01,4.5,3.193960511033689,7.693960511033689,1.0
2001-07-01,4.6,2.7214823393167498,7.321482339316749,1.0
2001-08-01,4.9,2.7214823393167498,7.62148233931675,1.0
2001-09-01,5.0,2.5921658986175045,7.5921658986175045,1.0
2001-10-01,5.3,2.127659574468077,7.427659574468077,1.0
2001-11-01,5.5,1.894374282433997,7.394374282433997,1.0
2001-12-01,5.7,1.603665521191311,7.303665521191311,0.0
2002-01-01,5.7,1.1958997722095743,6.8958997722095745,0.0
2002-02-01,5.7,1.1363636363636465,6.836363636363647,0.0
2002-03-01,5.7,1.3628620102214661,7.062862010221466,0.0
2002-04-01,5.9,1.643990929705219,7.5439909297052195,0.0
2002-05-01,5.8,1.2408347433727984,7.040834743372798,0.0
2002-06-01,5.8,1.0692177827799743,6.869217782779974,0.0
2002-07-01,5.8,1.465614430665152,7.265614430665152,0.0
2002-08-01,5.7,1.747463359639223,7.447463359639223,0.0
2002-09-01,5.7,1.516002245929271,7.216002245929271,0.0
2002-10-01,5.7,2.0270270270270174,7.727027027027018,0.0
2002-11-01,5.9,2.2535211267605604,8.15352112676056,0.0
2002-12-01,6.0,2.4802705749718212,8.480270574971822,0.0
2003-01-01,5.8,2.757456387169399,8.557456387169399,0.0
2003-02-01,5.9,3.146067415730336,9.046067415730336,0.0
2003-03-01,5.9,3.025210084033625,8.925210084033626,0.0
2003-04-01,6.0,2.175125488008911,8.175125488008911,0.0
2003-05-01,6.1,1.8941504178273005,7.9941504178273,0.0
2003-06-01,6.3,1.948775055679297,8.248775055679296,0.0
2003-07-01,6.2,2.055555555555544,8.255555555555544,0.0
2003-08-01,6.1,2.216066481994461,8.316066481994461,0.0
2003-09-01,6.1,2.378318584070782,8.47831858407078,0.0
2003-10-01,6.0,2.041942604856528,8.041942604856528,0.0
2003-11-01,5.8,1.9283746556473913,7.728374655647391,0.0
2003-12-01,5.7,2.0352035203520247,7.735203520352025,0.0
2004-01-01,5.7,2.026286966046009,7.726286966046009,0.0
2004-02-01,5.6,1.688453159041381,7.288453159041381,0.0
2004-03-01,5.8,1.7400761283306032,7.540076128330603,0.0
2004-04-01,5.6,2.2925764192139875,7.892576419213987,0.0
2004-05-01,5.6,2.8977583378895444,8.497758337889543,0.0
2004-06-01,5.6,3.1676679410158393,8.767667941015839,0.0
